x0000,y0000
0.1891118068,669.7628174,
0.189534403,841.8098755,
0.1899569992,1097.377197,
0.1903795954,1198.289551,
0.1908021916,1028.706543,
0.1912247878,811.3701172,
0.191647384,731.5405884,
0.1920699803,718.4700317,
0.1924925765,726.3713379,
0.1929151727,731.3675537,
0.1933377689,731.048584,
0.1937603651,727.15448,
0.1941829613,725.6296387,
0.1946055576,730.7211304,
0.1950281538,743.1642456,
0.19545075,775.744751,
0.1958733462,848.9874878,
0.1962959424,946.7525635,
0.1967185386,1175.447021,
0.1971411349,1719.703857,
0.1975637311,2073.554199,
0.1979863273,1830.968384,
0.1984089235,1307.438232,
0.1988315197,1166.436523,
0.1992541159,846.4744873,
0.1996767122,731.6553345,
0.2000993084,671.2095337,
0.2005219046,635.4541626,
0.2009445008,613.5930176,
0.201367097,596.0411987,
0.2017896932,577.1380615,
0.2022122895,562.4506226,
0.2026348857,555.7008057,
0.2030574819,556.8082275,
0.2034800781,561.1818237,
0.2039026743,563.3890381,
0.2043252705,559.274353,
0.2047478668,555.3295898,
0.205170463,564.2103882,
0.2055930592,584.2512207,
0.2060156554,605.9172974,
0.2064382516,624.7592163,
0.2068608478,635.5143433,
0.207283444,642.2562256,
0.2077060403,649.793457,
0.2081286365,646.7527466,
0.2085512327,627.0101929,
0.2089738289,599.4049072,
0.2093964251,577.7145996,
0.2098190213,561.6521606,
0.2102416176,549.4446411,
0.2106642138,542.2751465,
0.21108681,542.2910156,
0.2115094062,541.3676147,
0.2119320024,533.1986084,
0.2123545986,519.5715332,
0.2127771949,507.9398499,
0.2131997911,503.1026001,
0.2136223873,506.9434814,
0.2140449835,517.269104,
0.2144675797,533.5477295,
0.2148901759,551.3189697,
0.2153127722,566.6758423,
0.2157353684,574.2943115,
0.2161579646,574.2734985,
0.2165805608,570.3843994,
0.217003157,566.4674072,
0.2174257532,562.0145264,
0.2178483495,554.678772,
0.2182709457,542.0787354,
0.2186935419,531.8445435,
0.2191161381,542.9351196,
0.2195387343,576.8919067,
0.2199613305,583.3797607,
0.2203839267,597.6328125,
0.220806523,609.2351685,
0.2212291192,562.5903931,
0.2216517154,522.1936646,
0.2220743116,491.9719543,
0.2224969078,474.6385498,
0.222919504,469.4528809,
0.2233421003,477.2093201,
0.2237646965,520.461731,
0.2241872927,573.9371948,
0.2246098889,568.2738647,
0.2250324851,571.8353271,
0.2254550813,596.343811,
0.2258776776,609.2089844,
0.2263002738,617.1013794,
0.22672287,626.8656616,
0.2271454662,639.1239014,
0.2275680624,636.5614014,
0.2279906586,615.7192383,
0.2284132549,591.5029297,
0.2288358511,585.7885742,
0.2292584473,564.0337524,
0.2296810435,510.3416443,
0.2301036397,483.414917,
0.2305262359,475.6240234,
0.2309488322,481.8193665,
0.2313714284,473.1343689,
0.2317940246,481.9622498,
0.2322166208,481.5796204,
0.232639217,461.5098572,
0.2330618132,424.0393677,
0.2334844094,390.5213013,
0.2339070057,375.0665283,
0.2343296019,370.2037048,
0.2347521981,371.6860046,
0.2351747943,401.8606262,
0.2355973905,433.9290466,
0.2360199867,460.6268005,
0.236442583,488.7992859,
0.2368651792,520.0820312,
0.2372877754,563.616333,
0.2377103716,671.782959,
0.2381329678,904.2567749,
0.238555564,1162.707031,
0.2389781603,930.2799683,
0.2394007565,641.0706787,
0.2398233527,542.6735229,
0.2402459489,483.091217,
0.2406685451,461.4234924,
0.2410911413,452.2453003,
0.2415137376,451.068634,
0.2419363338,457.1407471,
0.24235893,470.2671509,
0.2427815262,494.4441528,
0.2432041224,531.182251,
0.2436267186,581.3497314,
0.2440493149,641.1489868,
0.2444719111,691.871521,
0.2448945073,703.9710693,
0.2453171035,672.0492554,
0.2457396997,627.289978,
0.2461622959,596.15625,
0.2465848921,581.8624268,
0.2470074884,569.2578735,
0.2474300846,549.1226807,
0.2478526808,522.5281982,
0.248275277,497.2549438,
0.2486978732,478.0472412,
0.2491204694,463.3102112,
0.2495430657,452.6426086,
0.2499656619,445.7880249,
0.2503882581,443.8153992,
0.2508108543,443.6141357,
0.2512334505,443.2034302,
0.2516560467,443.7949219,
0.252078643,444.6404114,
0.2525012392,444.6013794,
0.2529238354,447.0647583,
0.2533464316,451.1081848,
0.2537690278,462.3179016,
0.254191624,484.1951904,
0.2546142203,505.3907166,
0.2550368165,513.0429688,
0.2554594127,497.8484802,
0.2558820089,472.4252625,
0.2563046051,456.4516296,
0.2567272013,448.8233337,
0.2571497976,443.8891602,
0.2575723938,438.5667114,
0.25799499,430.4951477,
0.2584175862,421.5856628,
0.2588401824,410.6889954,
0.2592627786,399.1202698,
0.2596853749,389.4592896,
0.2601079711,382.2424622,
0.2605305673,377.1586914,
0.2609531635,373.9745483,
0.2613757597,373.8011169,
0.2617983559,375.0498657,
0.2622209521,377.0130615,
0.2626435484,379.554657,
0.2630661446,381.565979,
0.2634887408,381.4344482,
0.263911337,380.1479187,
0.2643339332,379.4503479,
0.2647565294,384.550415,
0.2651791257,395.2328491,
0.2656017219,413.6524658,
0.2660243181,437.9797974,
0.2664469143,458.6835632,
0.2668695105,469.3766174,
0.2672921067,468.6270752,
0.267714703,457.800293,
0.2681372992,442.0812988,
0.2685598954,427.266449,
0.2689824916,414.8016968,
0.2694050878,402.8396606,
0.269827684,390.0467224,
0.2702502803,379.2355957,
0.2706728765,372.164093,
0.2710954727,367.2721252,
0.2715180689,365.4073181,
0.2719406651,365.8198242,
0.2723632613,370.9467163,
0.2727858576,382.234375,
0.2732084538,403.0179749,
0.27363105,434.7756348,
0.2740536462,490.5903015,
0.2744762424,567.4262085,
0.2748988386,574.6040039,
0.2753214348,513.2481079,
0.2757440311,461.3326416,
0.2761666273,416.9191284,
0.2765892235,394.0332642,
0.2770118197,381.9509888,
0.2774344159,375.9568787,
0.2778570121,375.6270752,
0.2782796084,376.1748352,
0.2787022046,377.9028015,
0.2791248008,380.9190369,
0.279547397,361.7455139,
0.2799699932,345.4688416,
0.2803925894,333.5881348,
0.2808151857,318.3037415,
0.2812377819,303.5520935,
0.2816603781,287.8404541,
0.2820829743,275.6681824,
0.2825055705,266.9975281,
0.2829281667,260.3527527,
0.283350763,271.9182739,
0.2837733592,287.3500671,
0.2841959554,293.4642944,
0.2846185516,296.7096558,
0.2850411478,298.7259827,
0.285463744,301.8121643,
0.2858863403,305.738678,
0.2863089365,311.2498169,
0.2867315327,315.6662598,
0.2871541289,319.0316467,
0.2875767251,321.738678,
0.2879993213,323.6710205,
0.2884219175,327.1368713,
0.2888445138,332.0539551,
0.28926711,338.871582,
0.2896897062,344.52771,
0.2901123024,347.7676086,
0.2905348986,349.895874,
0.2909574948,351.9247742,
0.2913800911,355.8866882,
0.2918026873,362.0109253,
0.2922252835,369.2156372,
0.2926478797,375.0127869,
0.2930704759,376.4439697,
0.2934930721,375.170105,
0.2939156684,371.4620972,
0.2943382646,369.20401,
0.2947608608,359.0971069,
0.295183457,351.2194214,
0.2956060532,349.8928223,
0.2960286494,352.6553955,
0.2964512457,352.1443481,
0.2968738419,349.9849548,
0.2972964381,354.6373596,
0.2977190343,347.5348511,
0.2981416305,327.3079224,
0.2985642267,325.0257263,
0.298986823,354.1140137,
0.2994094192,377.4019775,
0.2998320154,385.9481812,
0.3002546116,357.1591797,
0.3006772078,324.1169128,
0.301099804,316.6720886,
0.3015224002,317.202301,
0.3019449965,315.5662842,
0.3023675927,312.9218445,
0.3027901889,309.7502747,
0.3032127851,306.3538208,
0.3036353813,303.3916016,
0.3040579775,301.6298523,
0.3044805738,302.3020935,
0.30490317,302.8512878,
0.3053257662,303.7455444,
0.3057483624,306.3365479,
0.3061709586,312.0777893,
0.3065935548,321.0909729,
0.3070161511,336.7545776,
0.3074387473,343.9404907,
0.3078613435,333.6175232,
0.3082839397,320.425293,
0.3087065359,304.7519531,
0.3091291321,294.3143921,
0.3095517284,288.5011597,
0.3099743246,283.5025635,
0.3103969208,280.9928284,
0.310819517,281.1623535,
0.3112421132,282.1785889,
0.3116647094,284.1240845,
0.3120873057,285.2904663,
0.3125099019,286.9146423,
0.3129324981,286.4179688,
0.3133550943,284.7522583,
0.3137776905,283.1799622,
0.3142002867,282.2643127,
0.3146228829,281.7675171,
0.3150454792,280.3854675,
0.3154680754,279.4504089,
0.3158906716,278.9064331,
0.3163132678,279.8568115,
0.316735864,280.6513672,
0.3171584602,282.4976501,
0.3175810565,284.0064087,
0.3180036527,284.2754211,
0.3184262489,283.1293945,
0.3188488451,282.0462341,
0.3192714413,280.5183716,
0.3196940375,280.175293,
0.3201166338,281.5420837,
0.32053923,283.9382019,
0.3209618262,287.6524963,
0.3213844224,290.5274658,
0.3218070186,292.993866,
0.3222296148,293.5210876,
0.3226522111,294.2106323,
0.3230748073,294.4620056,
0.3234974035,294.3672791,
0.3239199997,294.0461121,
0.3243425959,293.3709412,
0.3247651921,295.2794495,
0.3251877884,298.9577637,
0.3256103846,306.9643555,
0.3260329808,316.3711243,
0.326455577,320.4213257,
0.3268781732,317.7658081,
0.3273007694,310.5679016,
0.3277233657,275.8822327,
0.3281459619,255.3866272,
0.3285685581,242.0091705,
0.3289911543,232.2845612,
0.3294137505,224.2855988,
0.3298363467,218.5497131,
0.3302589429,215.075058,
0.3306815392,213.2853241,
0.3311041354,211.6915131,
0.3315267316,227.7268677,
0.3319493278,248.7991028,
0.332371924,271.7349243,
0.3327945202,296.706665,
0.3332171165,321.6604919,
0.3336397127,331.0172119,
0.3340623089,320.2633057,
0.3344849051,299.9974365,
0.3349075013,282.1141052,
0.3353300975,269.1282043,
0.3357526938,259.8299866,
0.33617529,256.083313,
0.3365978862,252.2895355,
0.3370204824,247.2395172,
0.3374430786,241.9175568,
0.3378656748,238.2311096,
0.3382882711,235.3553619,
0.3387108673,234.0258331,
0.3391334635,233.9840088,
0.3395560597,234.8401337,
0.3399786559,236.5171814,
0.3404012521,239.0485382,
0.3408238484,241.7874756,
0.3412464446,242.4332581,
0.3416690408,239.3674927,
0.342091637,235.5481415,
0.3425142332,229.3327179,
0.3429368294,224.2866058,
0.3433594256,219.2193146,
0.3437820219,214.3916016,
0.3442046181,210.2295532,
0.3446272143,206.9877167,
0.3450498105,204.5163727,
0.3454724067,199.7381897,
0.3458950029,194.1703186,
0.3463175992,187.0307007,
0.3467401954,180.1781616,
0.3471627916,173.599762,
0.3475853878,168.1579437,
0.348007984,163.2467651,
0.3484305802,159.5961914,
0.3488531765,157.1700745,
0.3492757727,154.2724304,
0.3496983689,153.173111,
0.3501209651,151.6924438,
0.3505435613,150.7510529,
0.3509661575,149.375,
0.3513887538,148.1794434,
0.35181135,145.9648438,
0.3522339462,142.3284454,
0.3526565424,138.2652435,
0.3530791386,133.2130432,
0.3535017348,128.7692413,
0.3539243311,125.0665588,
0.3543469273,121.9217377,
0.3547695235,119.1521835,
0.3551921197,117.1720657,
0.3556147159,115.2377701,
0.3560373121,112.970253,
0.3564599083,110.6479568,
0.3568825046,108.7966537,
0.3573051008,107.6030655,
0.357727697,106.9509964,
0.3581502932,105.7756424,
0.3585728894,104.8917313,
0.3589954856,104.2211609,
0.3594180819,103.2178268,
0.3598406781,103.5232925,
0.3602632743,103.9043961,
0.3606858705,103.3779221,
0.3611084667,101.9169846,
0.3615310629,101.8067017,
0.3619536592,104.6804276,
0.3623762554,108.6572113,
0.3627988516,109.5828247,
0.3632214478,107.0811462,
0.363644044,100.2314682,
0.3640666402,92.66989136,
0.3644892365,86.56169891,
0.3649118327,82.07723999,
0.3653344289,79.31195831,
0.3657570251,77.51941681,
0.3661796213,75.65694427,
0.3666022175,73.71007538,
0.3670248138,72.47198486,
0.36744741,71.19455719,
0.3678700062,69.43775177,
0.3682926024,67.55955505,
0.3687151986,65.61734772,
0.3691377948,63.67101288,
0.369560391,62.21576309,
0.3699829873,60.7158432,
0.3704055835,59.70819855,
0.3708281797,58.70862198,
0.3712507759,57.84251785,
0.3716733721,56.70643997,
0.3720959683,56.1549263,
0.3725185646,55.47256851,
0.3729411608,55.01679993,
0.373363757,55.13903427,
0.3737863532,55.11624527,
0.3742089494,55.56665421,
0.3746315456,54.996315,
0.3750541419,53.49853897,
0.3754767381,52.43227386,
0.3758993343,53.1268158,
0.3763219305,53.73462296,
0.3767445267,54.44577789,
0.3771671229,54.50006485,
0.3775897192,53.59061432,
0.3780123154,52.33886337,
0.3784349116,51.264328,
0.3788575078,50.40018463,
0.379280104,49.69822311,
0.3797027002,49.29853058,
0.3801252965,48.68247986,
0.3805478927,48.52898788,
0.3809704889,48.78753662,
0.3813930851,49.41373825,
0.3818156813,50.02293777,
0.3822382775,50.28123474,
0.3826608738,50.36061096,
0.38308347,50.29264069,
0.3835060662,50.47214508,
0.3839286624,50.85572052,
0.3843512586,50.30851746,
0.3847738548,49.6920433,
0.385196451,48.59606171,
0.3856190473,47.75531006,
0.3860416435,46.57950211,
0.3864642397,45.04146194,
0.3868868359,44.08296967,
0.3873094321,43.0262413,
0.3877320283,41.95480347,
0.3881546246,41.08016968,
0.3885772208,40.23396301,
0.388999817,38.98198318,
0.3894224132,38.20034027,
0.3898450094,37.4465332,
0.3902676056,36.49501038,
0.3906902019,35.64105988,
0.3911127981,34.36484909,
0.3915353943,33.33190536,
0.3919579905,32.35692596,
0.3923805867,31.90531349,
0.3928031829,31.01643562,
0.3932257792,30.70750237,
0.3936483754,30.12811089,
0.3940709716,30.49431992,
0.3944935678,31.01364136,
0.394916164,31.81319046,
0.3953387602,33.01501083,
0.3957613565,33.77122498,
0.3961839527,33.98477936,
0.3966065489,33.854599,
0.3970291451,32.15628052,
0.3974517413,30.49201965,
0.3978743375,29.20275879,
0.3982969337,28.85170174,
0.39871953,29.39222908,
0.3991421262,29.18842316,
0.3995647224,28.57899666,
0.3999873186,27.22364235,
0.4004099148,26.47364044,
0.400832511,26.63800621,
0.4012551073,26.78546333,
0.4016777035,26.61987686,
0.4021002997,26.29862785,
0.4025228959,25.54495239,
0.4029454921,25.21074295,
0.4033680883,25.37067413,
0.4037906846,25.00188637,
0.4042132808,25.13720894,
0.404635877,25.34741211,
0.4050584732,24.96168709,
0.4054810694,25.05057144,
0.4059036656,24.65267372,
0.4063262619,24.6446476,
0.4067488581,24.47033119,
0.4071714543,24.32811546,
0.4075940505,24.11667252,
0.4080166467,23.49146271,
0.4084392429,23.55638885,
0.4088618392,23.17807198,
0.4092844354,23.12131119,
0.4097070316,23.03469849,
0.4101296278,23.39297104,
0.410552224,22.79286957,
0.4109748202,23.21161461,
0.4113974164,22.29945183,
0.4118200127,22.34045982,
0.4122426089,22.13988876,
0.4126652051,22.41027832,
0.4130878013,22.47180939,
0.4135103975,21.99249077,
0.4139329937,21.65073967,
0.41435559,21.49781609,
0.4147781862,21.42150116,
0.4152007824,20.98788643,
0.4156233786,21.87114525,
0.4160459748,21.7559166,
0.416468571,20.75580978,
0.4168911673,20.80548668,
0.4173137635,21.55958176,
0.4177363597,21.07560539,
0.4181589559,21.075037,
0.4185815521,21.19172478,
0.4190041483,20.77753067,
0.4194267446,20.1711483,
0.4198493408,20.92927361,
0.420271937,20.70596313,
0.4206945332,19.94709206,
0.4211171294,20.10637093,
0.4215397256,18.33266449,
0.4219623219,20.27659988,
0.4223849181,22.37087631,
